Addr,Amount,Points,Coins
BreTyAPhrrV7gPncjEQ7ot4NfjekRcKYVEgq1T7znmR6,2,2,3352.490421
AEAaeDNMkR9oxu3xvbdiPvJsgr1nQkGGXQHjy5yg99NW,2,2,3352.490421
HRH1PSCDavbizpfXedoZCXSshmRiGQLxyC3BRdVLxy2S,2,2,3352.490421
E7VsjiheCsAupQDYXftXQPWroV64tVSVqv6piasiGJh5,2,2,3352.490421
Hnffmc3NAJhxsbqnECHu6icWQZAdmjvyCe1pkaBGpexp,2,2,3352.490421
GeJVDyKyjV9wHRZwzyszqGJDDv1MKNfkK6SqUTzEMu5k,2,2,3352.490421
uTAP2E8QyXVqGHBAfJsdnnz8bhNUTnGrdPTpEk22r34,2,2,3352.490421
CoVes6gSkDDBfvEuyWf8QxEdMqm6JpowbwkefPBYQmQ6,2,2,3352.490421
AFYUdT42DtrBZXEoFazcjcWnxc9CvkKX1hSwYca7Ecis,2,2,3352.490421
24Ds7b3DpMxg26owuxgBHNecHPFpGeSbpmKPp15E16WM,2,2,3352.490421
D2dYwx3wDT7EnfuSvJL8J3Fm2kYUVHEz6ES4jgT63Rt3,2,2,3352.490421
FMALMAH6c7DwQh2jcy42LrcEZv3fkdnLhcCTuWLiavhm,2,2,3352.490421
8mFUig7XP74Bu78a5Q2tiQDxV7dc8hp7J4wBfZBvkiKc,2,2,3352.490421
AyBgtTnaqAdEVPYhtNtPPD6DbBCowQoBxw2p81UzFxis,2,2,3352.490421
Gwm89BMKz5aYz3H3jrw6QNeFnmc9frVENUoHmqsPRWvF,2,2,3352.490421
BTr7RiUbVL7AkMBScCBV7TtV7nj4Sr8TkDuQKt1AciQ8,2,2,3352.490421
FCw8guQwhYEQjGfMSUcL6tSpqDHR6KXyKpGu6CabWGed,2,2,3352.490421
5FXCSkcYHadk9fy8QcGduFcDurboxjJNmTVXPtHeTaiF,2,2,3352.490421
92XySxDvx6sohK4QWXaCiEaQC4dJEWE9q6mZkhEVSYdU,2,2,3352.490421
4mGqNno4SYnKnTiS1ggF496AtQn4J7FoPMHkpNSYCjQB,2,2,3352.490421
MpA2u6SJfL3TzynFv8hFaiYs8p1WEbiQHfNdskvygFW,2,2,3352.490421
At8q8nfpEtLSmNBxkd5z9mTThnm3UzL9NdMsQMDe6ah6,2,2,3352.490421
9W7vUA8xjfsy9CkrSW86reGjQ327No73avFH2c2ffmtt,2,2,3352.490421
CT6VcfsMX9x3X4VKXDhz8aEPc3KVb2ZsGYXLDV4cq2RN,2,2,3352.490421
9TYJr5ZrDNQQun6EhthJRepvQFMdvFUkxJb7BoYGwZvr,2,2,3352.490421
HtCA5Fqmman58DXxYgPhpACqfyEp2czseCwfa7Huimzk,2,2,3352.490421
d1rCHWpSEYR1HDmjft5hxEaasurmXokWahACXSH2R5R,2,2,3352.490421
HB5qVvrwX3VFzJFWt4eYFQ5S2YQ8mr9MtyN9QgXLz2Gz,2,2,3352.490421
3co6d2vfgFPEDSRw1aYFt5dxua8AzsShtkW4DxMKkafF,2,2,3352.490421
4sMWGGfsXh3BhLNw41WBgK8rostnxYnd4dHd52CmxoeS,2,2,3352.490421
AKT1Hu1wdfjsQvzLpFvVhMhNCe3NLRaModrcMZpSFKNZ,2,2,3352.490421
FP86BECtziefvhJBHS1AJZS6wtbfiAuydfySWs9LurVd,2,2,3352.490421
F2ZCCKvJ5T2itZfDELVcawB9Hd29aF8qjJq38TJm1gFd,2,2,3352.490421
HCAQuT9nvQCZiS87ToP6rXEEeYg3fmDkKv3eHDRt7Yzg,2,2,3352.490421
DhwceuHP8A4v9WHG3d5qXdy4qs2a7V5VKQvuGCWQH8M7,2,2,3352.490421
DK41K6AjxX5LfTTDXVevFMoSFVDbg84cvpvXXkR542w,2,2,3352.490421
FSWMkYMdHQfKwnAZTqzHcW7KjVeEnSWAg1HX1Xhk85Ej,2,2,3352.490421
BxMPju6RnXoF7vjkCE8kZZEprvrKRxmYesi593Wa7eLf,2,2,3352.490421
9jxKzm5a1YtKuy5GxSpBECzPRyFqPdMcDWWznji2iB63,2,2,3352.490421
4C8rUYdvHvpKVQVHbL1WbEgspuK1QoZ1AYjrpomjhJC2,2,2,3352.490421
8jL7MGfYgjvk1ZBrS2NbAQhjCihU3LWAnJVLWeM82pRj,2,2,3352.490421
C9d784jFixPzi1tXascChkNkmptsexfdLC3AeDBEDpFR,2,2,3352.490421
2h4rvPMQBpp7AkBt7RPcSvYmdBmZB1nZEmEU23DxPLNj,2,2,3352.490421
7oxCxdaZeagqSQ1V7UAgYuYx5gcmtiJNdpfurE7bHBMF,2,2,3352.490421
7H9bck2jUZ7uzk3ZyknJJdMEVR3ikTGYoykND5tSg6AL,2,2,3352.490421
DMXUwopbet84EAFPoue8TdkgqzDs9R6BD3AmZRL4kqCJ,2,2,3352.490421
Bt8yFZP7ibCPfiEC3Au4SVq7pspyH4DhD6Hb9586dU6L,2,2,3352.490421
F6LcC9KgiQQd7rWL3C53Bx22U4N2S8ECFyKqzyQVPtX3,2,2,3352.490421
6YHZqzzEiPodRcNFZEX9tmLiJ6neSWYk6wnRfEw1x6vQ,2,2,3352.490421
ABfTqKkmCZps6xXWNmNWEdyMH3mjZiNjYHcCtw12XXa2,2,2,3352.490421
AA1EwFCcvbxXYvnSYyzidDfVMGqoTGVo5ECVdpNQbFg7,2,2,3352.490421
499xtkU3e5BYjeXn2R3UPkjkVw4AmrS9QXiCwVg5CSwb,2,2,3352.490421
A17zm2q6BxSkxDcjvBBZq3mSz5BZji6yNUeeguQTVzKh,2,2,3352.490421
FeRfpK4QBMq4NBJQ2DkfK5DqfxiZtzSwgUQKQ7iq1m5c,2,2,3352.490421
AvGPUtD9J2rahN3vpWx4hRLyiW4nhooDkHiMUa1A6rn5,2,2,3352.490421
9WRSSW6xGGsMo4YZhSnH4SsJcGgoHfiy5J3NzRA6qtDB,2,2,3352.490421
ECnHxP43SSwKgYQGeGGT5uixwZM6U71sdjan8h167tGS,2,2,3352.490421
644FZcBDLu7tHSFZiQR6ynbCNDZPuHxhCDgQNGuVnAyQ,2,2,3352.490421
2LvA2gPpA8QWJV4wY3DdyMs59gjNRmh8KfEmEFojvHJi,2,2,3352.490421
BSPVW6TtjkEfXfotXDS1mTbwGEDrRfctMYUECQixqXxZ,2,2,3352.490421
C2t9h8ffi8mmF7ytsSb6NgG1THfm4wvKx8HtafWwt1bY,2,2,3352.490421
85YeP784CmikQpzDpFDgd7N8DREJUfFUvHq41FUZC3i5,2,2,3352.490421
12NZhrj5FRoqXKM2rSdiN3MF78AbeYckiR9FJ6wQcZcR,2,2,3352.490421
7LBPM6McYaB47YsDs54rEwnfiXemRkrX4eoCaYT8cTCM,2,2,3352.490421
cBcM3GqchvqoGXeehS4xfc5gweELyKN8DfEHjQw9VoD,2,2,3352.490421
oszETRVKk8jhnxZ47Ni2K3UU6GjGpXrYGCMQWWtzEAw,2,2,3352.490421
EWjpcVRccin5sZZVC6H43ZUrVt6S7Qxo8xpgzxvGXy2H,2,2,3352.490421
6WZrMdGpEuyW9VYgno5p6SxxJKU1NJqKNFMkkeH9AvtB,2,2,3352.490421
CZVu7eNNSZ3ZD87LDne8f31x7eJHkZ65XfLGuogLKSTB,2,2,3352.490421
APWf339jnm8kaDHsRpmysEvFWVCwzwiNggVWiNRsWcyx,2,2,3352.490421
36ndoUDNp2MZa9YJhpzAXmALCEusY8RqNbF76MdLoZWv,2,2,3352.490421
FZ4s6pcBTCsN6TBxFYLxkobuUpDwYfPWCBqzqPecw9d,2,2,3352.490421
21tvcD7tA4KtYRFXxGMukDmDhoXQQLxJXvzkctDVfNts,2,2,3352.490421
4J4K8MPk4YFZ364RUdVFZAYJRnzJ6mR3J1fxexpk9XkB,2,2,3352.490421
BtehquZELQ6tD3dunZpKJZpNDx4fxVB9DfNDQ7P6GL5G,2,2,3352.490421
BHV9LwjhUfwCBbKBsmtjq8RCGHtt8KTrHZhUyGionDkf,2,2,3352.490421
CvdqMfhwdhWfRJVbE7vomvm3RwCDx5Q46UE5dR3HUnHg,2,2,3352.490421
voMH6DuC2YdrMWmUFXf4uKZBU7Md3NEHZFwANLP8x4h,2,2,3352.490421
DkfiE7ph9hnorG6bRw9B4oxDdo4QDf2vhCUWEXHqmeet,2,2,3352.490421
3eKzDRJsZWndffzEmf8EbsuKrL2rfhHxWCayTp9VtAdD,2,2,3352.490421
G4kqKdmdp5ibCWUcy2hCauZpuL6uQz9WCqgstwrr1Fom,2,2,3352.490421
DsEpYDvrxRg6e5XMmjqc6gcwDGnpmS9p1fnX3JctSBDK,2,2,3352.490421
NFRVN796rdhTtBuZgVB3MtG6aQH8KLpgxf6J6Ep1fxc,2,2,3352.490421
nC7my2r9GFJGrT4DpxwgUzA32qdKyP9t6LG9tENh5xL,2,2,3352.490421
BBWd6aAyqUN186xyhWhi3nzJ4wMg3wdhTHmdzUmaaeyR,2,2,3352.490421
8B2p4nXhZXX43iKk1ghuf2qqTEi796eE6rqjYoh7hiHy,2,2,3352.490421
GA1a6nx3R7sKVBM3JZh6bQkrq3q9pUBPByXuapCTXSmp,2,2,3352.490421
Cbo7JZEmVEbkcNzfoE7V3489MKwTehZ37KYJ4Me2cEDv,2,2,3352.490421
8QoT3uuUQYH2p1yWSNc8dYAn29kf8bFJEKCjE3vGajr9,2,2,3352.490421
qx2ksar6EoYTpXRzqJ8LdLcCfnntj1FZkBjGA4Kc8YG,2,2,3352.490421
DDjBb24Qzr2Cog8daFjUNJUetqxWWpaTDPBeTgqCwj9M,2,2,3352.490421
HFWtenP2YFwFtYYtjPrxAzHsMA2HkDVqMQHwCyijcWEu,2,2,3352.490421
8gyW7hMQ7ntQvoThNvo4v8KbQqEaU8633U9rqyroXaRh,2,2,3352.490421
BMAYpPK7Fi5rXhoNny45h9PrM2ktaCaNanaAioiJezDg,2,2,3352.490421
8qWe43j8KMttr6FqHyKiEmFA4fpAxDYvsv8CCdRZWWrw,2,2,3352.490421
J9GRKwVuRNoAz6gC5CR8WN414cthunD7Nw1vrSNcnjvy,2,2,3352.490421
2oSGfNoJny22qr6baxPWhfgTCPbmPi4Fzkq12z6e51Q1,2,2,3352.490421
HJxvn5KF7uXy4ZVFiYEf6U9GpgQdPghAn34dFoPdqFrS,2,2,3352.490421
CFXtYfVark2gJ7dm4zVQXKufQWKXnDdgBtvnyTTaRcV3,2,2,3352.490421
Ey5q6SgAL8hBiLWbzRyfjKgDuYg49WXytd1WP4PZrqdF,2,2,3352.490421
6pXUDsXTSJZiq4EUEC3psxZekaY3ogezUsvuSrvfZie6,2,2,3352.490421
FC5ztvLuruFXdyD5sLKyyjeGzjztuyKSguxph9fqHSke,2,2,3352.490421
EY774qFD7zVvkzeDeGBDkhYLLDPkkZotu36Q8gSmsTh7,2,2,3352.490421
51gJ4sdAA9mH5eNW55jqi8DF3Dez8NbfQWBurWm9Tpzi,2,2,3352.490421
41jdBPQnAMKFNG8JaJPzkTToqzF44LPSq3bnSTDbzpim,2,2,3352.490421
BUVSWMoL682xTGenZtffPsrZpaxkZ3GNxttXrSoSBvCz,2,2,3352.490421
BgQofB19exk7mYDAWVYk9M3PHTf3eRPJVQi2XVxMcTfr,2,2,3352.490421
C92KeJkd9AZ4zgJ9DddcCW7UdbiMhoNiLoMbSH1eAMZC,2,2,3352.490421
GUoTnsyr6RtCqAPZzYemZ4JGWdP9mJ6LhkJRDv1Mjepg,2,2,3352.490421
6X22VmDwivAdwrtFccoPcbCPhqbAW47z25Gx8Ev26veD,2,2,3352.490421
CayLf2x1ZaBjVfXrBoYxH1CjXJe1EHUphoFYKWUaJ9EW,2,2,3352.490421
9ptSgLvu3jobnSyjgTTk6Zdhj8vAnQ5BPBaCcX9s5RgY,2,2,3352.490421
3aaYJxTZ2qrtnAwAr72ecxqnjrS4SxnM1YtkDstt6nvp,2,2,3352.490421
8YLuz56VZKf13HzVpfoVBZ6tfbY6Xz13yhdJnXo2mrKj,2,2,3352.490421
DcfMSzeEE27U8xkvNHMfFWSincmmK2ppoK3EAmKhn1ks,2,2,3352.490421
7jJxk9RkmAcbpffQGiVY9WBP28YY51KFyN8NUNnmgTxm,2,2,3352.490421
HcrJ1mYyDLeNYjDcEAiY9pNXBB53o13kkWXmjn66QEJe,2,2,3352.490421
AZjGWtdca9B41zYQNtj3sTsLxCYc1pAd5zJnu2or1pGp,2,2,3352.490421
F3XaTYfSfTCMyDETBaKnP5ZQQhszuRdzXfuJAN8QLpeq,2,2,3352.490421
B7364Q7id5QfJ2mywp2jmBsqSNVxkKiAGPEg68riggR2,2,2,3352.490421
H4TBEe9SdCsch5FH3eraprWEH7ZM4mAtgoJd2xjw5VP9,2,2,3352.490421
AUR7BDAd3jywgyYKUPjmnjn9mD7w6vDe2aRY4DTGL4He,2,2,3352.490421
Bqe5ESrHeDTcZPE3BgWchX9mxB85t1YMkarcm8rGRA2g,2,2,3352.490421
FxF9djoEYTZCbAam9DXTX1jeo8mGWVsbyLytEFTy1nKV,2,2,3352.490421
9k6yuBSKuYnLM4yuqnewewotjABLpmVKDwbYJNtazbUz,2,2,3352.490421
6V8wv1dNDiL7LkRUshQMWDxmySGkUeppUZiCXv9Qfw8S,2,2,3352.490421
A4zQ2DEZ6YLvU4LtBb993gXs7WfjTnaFyZ4QtVNopo6t,2,2,3352.490421
GaN78qsTmb2CWuik6QYFTpGqEnSXnTo77Hup9uetXsa,2,2,3352.490421
8qtvK52obif54UZRWCd8ZaNERzRMPo5Va6ZtnXFx23Ea,2,2,3352.490421
CJMK2BAzBEVUKNfiWV2s2kZ5ueosrpGhKCj4yYf3AdFz,2,2,3352.490421
S64SGZ5bB9spoHBqnQtqWwBoe3nb57msk83Sp7JEasA,2,2,3352.490421
DMxZGkWn6MsFGiSgPkLmvJMTNiBd61ddgAQJg2rnmRyT,2,2,3352.490421
63fXsMokYzryzcfbseDa4jhLtdm3ygqZwZLwpUEZ2sfA,2,2,3352.490421
7dTvQt1fmrRpMUmf5Lq1UrAvgSwnEJZ72AzTS9mu9MPN,2,2,3352.490421
EUzxULkGVctkc3y6WweEVpp1kzz44Qe3PJSdr1i4rXxA,2,2,3352.490421
BuvASDh9xLPSKwHLprKZWMyAPjtUCkoqLUYg7MKR6dE3,2,2,3352.490421
Brv4f4PhKWF741ZymFFeeo5A3XJ5kbc7YvLMEun8p8Gg,2,2,3352.490421
5LVgVMfi7cAkqy5YivMmVmHRmuNzqHpj2NjXr7Zu3XVG,2,2,3352.490421
5UkT1PiYHYaHSXY2WrPy2hwxboGroiPg5sKyZqmAYhAP,2,2,3352.490421
DLdv4UZqHTZSH5ZFeMBqyCx99k1m73kdMQXDwgdbaKfu,2,2,3352.490421
8ra5o3ZKM2yferfFiNT32r3qND4sxr53VpKNHKMnCX5F,2,2,3352.490421
E16kQqmSgsPfP2J27W9BbP4L7dKfmvrNHze58ieAE9Zv,2,2,3352.490421
3NbRPySiJ4RhMVrtPW5Ped72EmCQhM4gi6zzYwiDyFed,2,2,3352.490421
2h58nkQ9KPCDDi4PLydeLLR9WcW5J1XoiDDGXk1gCB1X,2,2,3352.490421
EiSr29K1rWEmM1xiGMmwgwvx3fM3YVPNyaCDc23yxSuY,2,2,3352.490421
CjbuNSQSBovUK29JB5NTkUhq97pX2SnosbfL3TFphAAq,2,2,3352.490421
2VFySXdbpSHxkDGCzqf1wdhyMywXoJzmufTxmtx4ZQGR,2,2,3352.490421
HDLXrVRKaejKpNRbMtrioQ6p2wrM2cgY4YN2TQnU8rzR,2,2,3352.490421
FK31iiJk2SzXy47863kt5zhTMwu98dLibJpmFiraKMZK,2,2,3352.490421
En81wuU6pU2pYNwFBggWvPtPWQPBbRnfyqd1FewhAByo,2,2,3352.490421
F1Ahcq2zpg1ftVPUH9gjfz9mTUgZXTKLwaUwpFyqhVBd,2,2,3352.490421
86fnTck1WJkbXDbrx7aarUSUVawDJKGERnH3fetonBuT,2,2,3352.490421
JBLdz6uWpdNiWonKpB5d7P8zFQyGX3Zb1MRv7BSuHXMj,2,2,3352.490421
DwNW81RNPW7FCSC9HjiFt9XnXPRVDdvE6BLSV6nZwwtV,2,2,3352.490421
3Cn1BTZ9vsSaYpB3ktk1n6kJpfSfsurSo7fz7GMeAJMP,2,2,3352.490421
Ek38zTjDfGht5ysfGkCzTeDCoE8bCnSkpPbaEDmCViqz,2,2,3352.490421
46SjhFPFHFFvcmoD3za9pwD2HpuMvNfaSurD1d5efr7d,2,2,3352.490421
2oyJ36da7fkUwZt41FgNv7MAnW5gXsHrUeLUtKjve8n2,2,2,3352.490421
F3d1jhTfEMBsWSjBU7biKFmMHR41wTy8tUxmenbxnxD3,2,2,3352.490421
7oeJD1Eo4t9rz1xhAtnPbM2eQiYVgPLGf5Mgbz7SFmLk,2,2,3352.490421
AjhHRWAUAqz4ZM3wZjQwgi5RASE1XwddjNQxNQM6AzGn,2,2,3352.490421
EC46bStYnHzAdhVSvtWwQevrfWTMwunqtg6YNiz6o8gx,2,2,3352.490421
6PZLrDhdFAKtgq2qvbZ2DxjSbPtdwXRuW2e1iGRAFYnF,2,2,3352.490421
6kemYGYZY5EPgrG6Rn59jZkTsnPjbt1hDZXY6oU9EmDS,2,2,3352.490421
Ds75fijXs8JADpDZM2oWnpnKYxVx68TN4drB4LGpKxVd,2,2,3352.490421
yHDNmirhvXdj6j367nPc3DUYidukozB2UePneXseidD,2,2,3352.490421
6RscwM1tgrK6M3o1Apacr49upaTQLZ7biG9Be3D1gzda,2,2,3352.490421
5TmBGHSA8pgKZyxsRTBZme8LeAnGpkMH7AHZBGWYzLp7,2,2,3352.490421
EmTxBbR1NjZWmVEKwGEXqav1JJtF8ETZ2CCEuq3iyDpA,2,2,3352.490421
5ahzGHAb9MXusNj5NMNme14K3RNm9Y43GRYBbe4iR7ou,2,2,3352.490421
CtKBQ1wK2k7d36LCPwie2MkR7Pva8vwckxJTmuWv7aY6,2,2,3352.490421
Hs5QZgV3YgnFLPEF6FtJwFuBa1d7vipEYPJMgEh96f5,2,2,3352.490421
794rgWK5ZQ2GuaGVmkntSJbwVxYyg64MBhxMvZVbpu9w,2,2,3352.490421
CXPtajy1LXxAZCHrEj5E2E4yQ8bUy8GYVydEYPdQ1i69,2,2,3352.490421
EvqbVXzGXXKshz1pJpNgFRv4GyFmx45vHrtaED5gkiBY,2,2,3352.490421
Eua97MuoegxhKGPPQwpaHondWoug41ej3xJwQpXpjVXG,2,2,3352.490421
CmPHiyt5LxyRX1gcCg7VMLW8cajpzzpJysE3VC9dFQs2,2,2,3352.490421
AmQtWMp5LE9sgwbnKkpYXnrBK1VxnwqS5Dev7XnWykk8,2,2,3352.490421
95zbU5gLQ87oukN53VLraWTcoab9zFT53a4uiRKYNXHS,2,2,3352.490421
wP9KGJhfTx7iNCk9qT6fJnz7GEbLeGAZmLFa6Fj5Rho,2,2,3352.490421
GaN5XvBXMvZ1FfU2bB3tMy14yYWf1KtMUGcZ4zzakN91,2,2,3352.490421
5B8x9nwxyas7AntXiGGncA8DxDYGKH3ubCnwCDzNy6Sg,2,2,3352.490421
GPiqogMhcz17a98UJFWDfe2YQvR3xPhSh5XyjeJnbM6Y,2,2,3352.490421
43W3KaghNd9WGbuz9HBJxnR1aJBYsMP93jbduMhSEPT1,2,2,3352.490421
EHAMkPhEmCeSkC2DtSBxLKj4czmAuG3cJXf3EqChx4do,2,2,3352.490421
BEUz6mk5kmus39iWjEZhuGJCMJUr5C41M2gmi8PoVj8h,2,2,3352.490421
4unxrF6pXW6Eof2wDQgEmp3tx14ohQ3nTeHiwCGv8njc,2,2,3352.490421
D63JgQxG6iJ7Pi375igt8HMv5pFPMFXPEDGpAF7xdqPS,2,2,3352.490421
3MLRvo7yXpXZ6v6YoWdjnP1yB7fi2LPaGg5KRhXEYQbE,2,2,3352.490421
28hJn3n6aBfFc6pLufVjqc2jJVYb5wMYcizst2Ms4mwX,2,2,3352.490421
BCDdZ4F6o8nDxr1zL6nZafi8vooaKRTbn9pnYtXEHese,2,2,3352.490421
CMkwPr22VQTCDysQAbPubYoDGTBxXy9bg11bePqgUroe,2,2,3352.490421
8skAB9fhdy3zTiGDFxAcUPrb2sf3uEHpc3NoBSiHxtjo,2,2,3352.490421
7hNcb8S5U4E3JpkwoqCQRn9VDGxF2xFzVjGiTyhuqCR7,2,2,3352.490421
4XP9GvcUnYZRgs3NH8VVZTXGvaAGpjXMQt6q57GPNagV,2,2,3352.490421
8KgXnJNcfX1NpNygeLwcwmtpSv7siQByXvWNCnawybX2,2,2,3352.490421
F3JwmvA4GHq7ieBVkKRHa2R5pq8UMoNP9JNuq16UG8x7,2,2,3352.490421
8CbCXJHrcmXu8tU63kAnbbVxJg9kNhmEmga1UFwV6JgG,2,2,3352.490421
6kH2763iGLtJEMFc5H8LStn68GE8md36jktjUcVkbqMV,2,2,3352.490421
E3NvLqvhWDcuAfsjc1HYdiWi82bKbgj7jt1AeWPUMY25,2,2,3352.490421
CqizpZCeg2WUTgVji2iUzU5b2Jn98MWpcBhT5yLXbN7S,2,2,3352.490421
ABMKTxssmPtebH6BX9oqPr9c5RBx3y1J89EcNGSMjAv3,2,2,3352.490421
Hk3cvTKuufxrARJsgb89J38Vjwvyfx5WNHuVMER3yAzW,2,2,3352.490421
5LcELo2TaPeikj9tRyPigSV9nBUmPW9kGgxJiLEmejjF,2,2,3352.490421
HqDJxHqMvd6L32yqQ4UfLfHzSck6JYv1VwXMFdMpnBd2,2,2,3352.490421
3gUWvAyw1XEfcQwQU2Lzz4vpcwu6ozaZVKyHqnVH1Yfj,2,2,3352.490421
DNqgtXQRRybjBDcHhrK7GCsSPJLaBGa7NuTJWfJY3v8H,2,2,3352.490421
GqpSstFwnv3Upfxu6MAUZaUXgiHn1HDZBeU9xNZzumCk,2,2,3352.490421
ENERdrhV7WGGcr3sPeWVPApq8fwdywZq8hYR2GBpXXq4,2,2,3352.490421
6X3wZRNLcfthczytRowqF5MLGtBk6XxQCgoQ4QTyCAHS,2,2,3352.490421
6Rbc3CTqGXF21sacHqFCW17xGaiabQDPtiE443GbkSRU,2,2,3352.490421
C26ghJHun7m6gSQAryy6eprxFJjndnQ1XRFrKhtk5Swi,2,2,3352.490421
GeZZwTjAu4zBp2ArjsxBw3pEnxt1HgDkKDc11oSjjWRw,2,2,3352.490421
CHcMjvbsxS582yEQpWsAAWFpCpx8essKDobWUjwiaspj,2,2,3352.490421
HBtr4NLctmdKNZC1z1mmSazaaK4hDVoty4CrSG4RTpW5,2,2,3352.490421
DU6UuiXj27qcsEiG9PQD2Nd6yKYeBFrPU3efwFxgomxB,2,2,3352.490421
Cj5HpvffHYb8EM1gE21uzHZrdWgjDAUhXKKvtZ5sSzU5,2,2,3352.490421
96Hk76K7kZA7xsSAA2aHA4drirS13oUdmrkp1iGvNgQa,2,2,3352.490421
CazMdTcRtMtRoKMwDW5wmB8aAKXkGBrwcJvW3kGiVtd4,2,2,3352.490421
6BW34ZSoKu6kgF6H8Fr1iY4gJU14mPPVC7RYDiLGo8K6,2,2,3352.490421
FUaTBGnZQQxVZje8vcBYzYGo972yDu7FwJN2F626w6ww,2,2,3352.490421
DyxkSeYHRz8WfAvpEsHphUbmrYUxvmJiJ4sJ7b1PaoaG,2,2,3352.490421
6riJPHGnPn61QCnFcUjCErKH8taVErhTA1xPVxyvJWDe,2,2,3352.490421
8oWWXCFCuettU1rt4FrdPQsbvfPQUDQn96B49coyB5VQ,2,2,3352.490421
H3CnBj88P73kVNaYXUrc1p2CndpHAJjmYXYZAYDTyWGf,2,2,3352.490421
JADMVawA4TjYw33D2KzTRV2GSpprxYMpwb9NQGpzV6nt,2,2,3352.490421
5ocXpsbkeX7nRUnBnJpwDGmjgbo62Pir14dzAKZ4NqnX,2,2,3352.490421
awta87Vn4UoLpCDyeHVkT6fcq5pYHBzXKLPEs4zNdWM,2,2,3352.490421
AUhD3TUngFH7Z2gNVEUAXTd5w235uw3qNtEMYXH3RLgE,2,2,3352.490421
3MAsDBEw39Aa8EocwqAFsj1jUDehf3ZH3j7kg9Vrmcz6,2,2,3352.490421
4AN7q9K3pPThgHhFMKqtPiqpKkvn3kMvmbBwqK3R8TeY,2,2,3352.490421
6sRFZdu9yB4twRoAfvydcwoJeCB5fd5TJ7gXNpsYqRAT,2,2,3352.490421
6fgSMABp9HwnvbXKErLenMwJ2cgQLG1hxYfCuk1jq4vz,2,2,3352.490421
CQhc18NLQs93hJhG2adCnEevHrnXMfhzAj5ECdvtoQZV,2,2,3352.490421
5cfMbDfGXdLD7JAXuY319oUk7rmCaKJn4eLtwL79xp13,2,2,3352.490421
5fLz3ifi6dhruiJVPER3MQKkf6U1KsbYRughx2c1WDvf,2,2,3352.490421
HfAydvgGZMXUjSBme5WDJM7trsWGk9NdaXiQ3Zn6nDqW,2,2,3352.490421
HfAzevJPAaB7tpKq7HoKK9Etr6obJ6QUM3T7ffnDDhdM,2,2,3352.490421
Gc1xK1WPAU5djraGafXUFzGQ5bve2tfKBY3GRDPGSDz4,2,2,3352.490421
4BAFgHFmrC5oMQWbAfk5JuD68Pwe34MBBfBgEsukX8eD,2,2,3352.490421
6TTBR7CVZyQoJh32HwerCdPyHdXzXEr2KQhGyDkenfrn,2,2,3352.490421
Dx3jy9pVmBcdBuiTSmT7gUNdJj45CJ2xrTAtEySsMFAL,2,2,3352.490421
GkwPZdTBHudRHSnaRMEwya1TUR2tXzP9RruEaAcnhnCP,2,2,3352.490421
FTpXQwRpXZymA1nTTMk6QqNhP6aTfsjBECCcXJJxoHEF,2,2,3352.490421
245ZFfk4LNhGmUaUtgf8PAwrykNHxCvwNvJBBrEez7TQ,2,2,3352.490421
2rjKELWLgkVFg5b3rk4pkRCQHrrJbkAQG1wUqDZkwAUP,2,2,3352.490421
CUxWSsDtDScrnU4mSsQ8wo9jd187jrjigG272HZrgKr2,2,2,3352.490421
Gp3TPBY57BBNRJANqAzjJiCyUMhpRWXhFyGaopYdfXw1,2,2,3352.490421
H5YZH5F8XaHVxr5cafmt4zCxWi4PEbpA5SXjrMRdpJg3,2,2,3352.490421
H63fDfeoHcS8rkivE1sN53jwxqaW6A2eQLB7pg33DpJe,2,2,3352.490421
6eCjRHfzdJVV1Xes28z3id3bEvmaswjUDKKcH7W4mj26,2,2,3352.490421
4BUdBTNhRZfGSPQtbienqa1qwMshaPRM1Qg41FKCkrHN,2,2,3352.490421
CZyv4ABaadFKK6DEMEF8UbZ852scVApk5wmhMMuPuRLE,2,2,3352.490421
2okVXur7axZnGiF3eB7cwYevPi3QDa9eoQ9uAE5jA8EK,2,2,3352.490421
9Nf13MSWJYYo2NteaGV8BouYu2yCPC73GMa1am1wcg3R,2,2,3352.490421
GkSPPXS1b9h51j6drVfgpfG7BpJyqTUgqqCJcxCT3Acg,2,2,3352.490421
9gL99ZPWhjBqDViaVJ9xkwnUtbMRjjkyAx6WFYYV6cNo,2,2,3352.490421
G9pmn4zyeAXbk44VRrwQhwW86tz5hBKFbbPHEXQovkfS,2,2,3352.490421
AxWPTcMEb4ybD3mEDgUqVw5JgkSihZeEtSGVRPcVid2V,2,2,3352.490421
CobvMzk2kioNfgYKZhmdKL98a1zX7o8Y36aoucgv4eKc,2,2,3352.490421
64CL9qhNmtNrFUMjt5vJQbuc1wKyWJZxWwMcUFRDiKob,2,2,3352.490421
9JgkiCKhXECni664Qg5fD5EhkcJNeoQXdC7dMx96AaEq,2,2,3352.490421
FCKk7WWTYg8x2pTxbQWyFnF8itxsyPzmFcbbr7q9QWXy,2,2,3352.490421
9q76h1EQ3tJqLGmiD4X3EubDxsUVhAF9nrnfnNFMQdei,2,2,3352.490421
FQJVGTLnqxmTdUNLir3vd5x83ZJWC9BQP2CKPFYoaLKN,2,2,3352.490421
