Address,Held,Points,Amount,
0x6c271bc2b6bcc494ce32fdf1a7125a8099c604af,"19,992.68",1,4615.384615,
0x27425a964c9d175c5b7be297fb7542e79a4cb2e0,"19,962.30",1,4615.384615,
0x948f3099f2143decd6d4fc571022fd2d533d2cee,"19,950.66",1,4615.384615,
0xbeded60a60b61285a62756ff8424152bc6ec329f,"19,855.73",1,4615.384615,
0xdd18d59c0307c528cf52bfa79c14f9585daab0ba,"19,826.67",1,4615.384615,
0x412893899a3ac0ea0747d22131d9e9baa31a72a4,"19,664.08",1,4615.384615,
0xeb3c291f323a5369854f17a504729ea92187904f,"19,660.48",1,4615.384615,
0x1f9912db09c62249e9060d6ec2c153372d2fd0e6,"19,640.97",1,4615.384615,
0x6ee8bb321a661a3541b08bde891f4393697520c2,"19,523.91",1,4615.384615,
0xb8ca532ded4bd78b91136356712328794559712a,"19,475.21",1,4615.384615,
0xc7ae0c733619bc73b1fd575583e372ce8f7793f7,"19,463.01",1,4615.384615,
0x80235907e8879e25359656c025966f3952a62424,"19,400.01",1,4615.384615,
0x673a76aa385400838b292995629e11876cb18efc,"19,400.01",1,4615.384615,
0x55c87c1df57d4ec996b5f6c60ae41c99bbf0b24f,"19,366.26",1,4615.384615,
0xcbcf00f4b35482b9c146b53b866b409f22b0cbd5,"19,222.53",1,4615.384615,
0xa6da379755e253b70d7f041d6da04eaf3aef97c4,"19,200.01",1,4615.384615,
0x1dc8f555cb6ae5ad84bbdacedf6a2e35b5c2c759,"19,195.41",1,4615.384615,
0xd8162dab0ccc897fec98737e82a83b020f29d03a,"19,178.55",1,4615.384615,
0xe282dd7e10763d66b5f93e3e1e01652c533c738a,"19,171.75",1,4615.384615,
0x1f7cc0767f4f81c248a7da0a52f9fb36b396171d,"19,046.80",1,4615.384615,
0x648d818972254b0d6e550998bd1d7d91dabbffef,"19,035.10",1,4615.384615,
0x457951dc02ef8570ca9089b2a65203e0c82ee3b3,"18,987.71",1,4615.384615,
0x5a35be4ad9e57608845c41edfdb543c13fd7479e,"18,808.29",1,4615.384615,
0x9ca5f66f32f9c329193a9af961c061179c6e5f45,"18,770.43",1,4615.384615,
0x84b016ecd94e4a8c1fc9b6258509e1accb745edd,"18,728.70",1,4615.384615,
0x3338ead999f4995804a700cde2588dccd9285164,"18,725.33",1,4615.384615,
0xf7b47db8d1a24ca666896586cfd36367be473c7d,"18,679.08",1,4615.384615,
0xb718a751296e5121982f10eb4b09df686fbab4e8,"18,656.87",1,4615.384615,
0xd691904825f223b6be284ea110a3cc12eaa9f1bd,"18,634.18",1,4615.384615,
0x30e8b02e0db5a05bbfc4eec38dd8b07cdbc96f12,"18,606.43",1,4615.384615,
0xf043ba79e90c81eb5b29fe97a74604bb21b3a3f6,"18,471.67",1,4615.384615,
0x589c4d0692244b9877cbcaa5acb6dade865edc40,"18,037.49",1,4615.384615,
0x0232106f4cb0a71ba14e7d3c62937d1c5a0dc5f4,"18,019.20",1,4615.384615,
0x6c1048033d2aa02af606d5cdf41ff74f5c59e4c2,"18,014.83",1,4615.384615,
0x3d9167ee4cd19800de122843da9eb55d72d12be5,"17,994.99",1,4615.384615,
0x652405e5815602c2a6933af9a8f1da4b11d917db,"17,761.57",1,4615.384615,
0xfa010a552da5ff1c1d357ca6c0c2072d9a86c0be,"17,741.82",1,4615.384615,
0x52f641c8c29f3883b853571bf5edbcfb18e186a4,"17,633.29",1,4615.384615,
0xcb1789cffed488fd2c3fd28502fb35cf5d154306,"17,620.58",1,4615.384615,
0xac01d3a2dc81b5fa92fbe09cd03307f165ebd650,"17,460.01",1,4615.384615,
0x5cbbb4742cc2c7a874f963c5f1077f684a14fcfe,"17,393.85",1,4615.384615,
0xfe634c4a6dce7e3a816a14a5d0c95886b2878f49,"17,366.71",1,4615.384615,
0x1c674507bc347f610b9786efa577785661c4e198,"17,323.38",1,4615.384615,
0x6725767405b9be120b745b00703c2ec81a70b17d,"16,922.48",1,4615.384615,
0xa704c0d06a1914ed31b1e5ea9b6af75d57c1d064,"16,899.27",1,4615.384615,
0x3bf7ea9f15d257c50554d50bbf83c660fe242125,"16,810.66",1,4615.384615,
0xfc01bca46f1b13f6b25324e68e4da9e3a6e91d49,"16,689.45",1,4615.384615,
0x5b1e56845eba8986446705a19e66e3aee39512c1,"16,577.05",1,4615.384615,
0x6896666ada588d56521d731697241df6edf9f2c2,"16,574.82",1,4615.384615,
0xdab7d533eb027d67b5c3a3637e1cf2ec1a36dc0e,"16,487.26",1,4615.384615,
0xfcef0accf8150c83c90a7e91f24e14395ab713ea,"16,374.68",1,4615.384615,
0x9d239b77df5dd73b02a2deb94b52a96cf2a17b5f,"16,345.58",1,4615.384615,
0x3fd3913feceb07a49a7a4971f0dbaa8a38614cb5,"16,287.97",1,4615.384615,
0xca01bceeabeece25b1bc4ebebbfc1fee087fcb3e,"16,176.68",1,4615.384615,
0x877c1f281613e92d763dc2739c4a8a49c0d6fdf8,"16,082.05",1,4615.384615,
0xfb2f87bc360e7cdd085b95ca226fd0a5ff3c0700,"16,075.30",1,4615.384615,
0xcc4c2ce235edc7a72177510aadd24b22458ccedc,"16,065.63",1,4615.384615,
0x9acf3ca7188e529a8547cacff1117ecd69fb1cb9,"16,065.00",1,4615.384615,
0x383043acbcccd333c6cb38ece73a2840f6973a64,"16,002.51",1,4615.384615,
0xc6acb0901b59f3b7ed37b0e91e323a420d607fab,"15,921.75",1,4615.384615,
0x8ea6a60ae9a9473279a6869c11232056ab68f9a3,"15,870.40",1,4615.384615,
0x7ae07ac30e988a8b130e9dabfdfb161eddcdff0a,"15,842.86",1,4615.384615,
0x223d602f3eae89ae749b7242ddde81ea793d37ea,"15,718.79",1,4615.384615,
0x8ec9963640676ad5a6d2c2e6dea4199e7b0652ac,"15,702.02",1,4615.384615,
0xae94155639fb5fe7810b150aad24cbd0c1e24c54,"15,677.63",1,4615.384615,
0x40476de9fad3869429c0f0c96dd5cd832ca43493,"15,530.64",1,4615.384615,
0xebae022b742a16770c2e5a565648bcd5fa6ca9a7,"15,513.07",1,4615.384615,
0x3cca66689ee2d459931d648367c6b2f72dbd92b5,"15,359.90",1,4615.384615,
0xb976ddb94716e3c137bb502d435b39181411bdc1,"15,344.64",1,4615.384615,
0x9f8d8c0fef603c712718fb1d5dc4e8efb4144242,"15,341.54",1,4615.384615,
0x530424658cfbd3ba9b60cd5577ed8d2444f9d933,"15,325.57",1,4615.384615,
0x9d7c849cdf4dbb8ee11e0ce979d101f55a474f4d,"15,266.02",1,4615.384615,
0x3c75c93d0d90cc735ca43612d16fabbcf03071ca,"15,228.48",1,4615.384615,
0x899b11881f977aeb5d9fac5105ce62c877f11763,"15,054.16",1,4615.384615,
0xa001a636dc54018f7c4d9ff7f7e85372f357ac9e,"15,028.73",1,4615.384615,
0x43b1b086dd147692ce05c5200f9d7711cf8a7e50,"15,028.11",1,4615.384615,
0xb68a9a509b7cfc01c4b3fda89deeb26f281192cc,"15,027.64",1,4615.384615,
0xd19da579b938a8302c0dad0f86a4b20cb09e2753,"14,974.72",1,4615.384615,
0x426d43f2578b13f7003f5ed97d61fa17c31c8d2c,"14,958.80",1,4615.384615,
0x992f6fc2dad07d95b8e248fdd9fc625a75d4e5ea,"14,828.64",1,4615.384615,
0x83ae10559cd5ea311030aa17e1a41e68d612b039,"14,825.06",1,4615.384615,
0xab6756aa855b81049aee2d6e476f6d710bf2694b,"14,824.70",1,4615.384615,
0xdc604bbd9e6e1a786429be2ebc4eb00e4a219ce4,"14,609.67",1,4615.384615,
0x84cf6efd9b5edae35d6ea1e780f6f56bc7abc3e1,"14,550.01",1,4615.384615,
0xe0b6bdc8a366da7de2a4bbbb41b8661ea6e5ca26,"14,521.30",1,4615.384615,
0x407911e5959667a68de5f6653cc2887187569e11,"14,477.83",1,4615.384615,
0xa49be736a831d6542e33f30a6573026f2d6ead43,"14,464.27",1,4615.384615,
0xf8586045fc199af292b745029c3061597a79ef5b,"14,331.28",1,4615.384615,
0x015b68e37e520cbb5e97bd32f3e703a2e043df9c,"14,329.90",1,4615.384615,
0x6a50ea9ddfdefeb216685bab82d266a3428a6955,"14,302.15",1,4615.384615,
0xdbf3ec27de51873f60f4ffde5ce5971797b64fab,"14,259.33",1,4615.384615,
0x5885149ae03ea5ea31050afb143c5aac784564a8,"14,240.87",1,4615.384615,
0xb152f6540ca610b500edd3c5f4691f8ce74051b5,"14,240.52",1,4615.384615,
0x6718dd40b67462c137b9234593dd7003d84f269f,"14,193.52",1,4615.384615,
0x2f35ab8651791602ab73d7d9f8493d836e5bd0e4,"14,162.23",1,4615.384615,
0x84fa268fb0de341924e9f75946f75ec66a5c6add,"13,929.51",1,4615.384615,
0x6c630151705f5228464c61bb15a254d4fa29faa5,"13,820.43",1,4615.384615,
0xf70228fbb84b942e9eeaf98d12f17b7aba6d33ad,"13,773.59",1,4615.384615,
0x765ae4e24f340089415a4eb4b2ed1ec81f95d457,"13,736.39",1,4615.384615,
0xc28cf66517cdb691e4da896d41d280a2e3e37d02,"13,580.20",1,4615.384615,
0xbe8df4df5e9da6b7a6322b0c5594c46be09aa978,"13,580.00",1,4615.384615,
0x7169449839c8bb95505da7c70d94d0701896967b,"13,549.60",1,4615.384615,
0x1f10eafe34d23582ecacfe881c9bec0b3084f83c,"13,522.99",1,4615.384615,
0xe9e636e53164820407a1921818626fe4a49ec0ef,"13,503.97",1,4615.384615,
0xc3d30ed0f28b91fa436b99eda8221139e087a3cf,"13,433.86",1,4615.384615,
0x464def4c3c271aca758b44fdaf724d58a74b1933,"13,405.09",1,4615.384615,
0x912fc8ed80a0dd244316b46da7de179e1425145b,"13,384.71",1,4615.384615,
0xc9cfdc5b7bda9b9d94ca0ab01ff315dd6d2e9dfb,"13,357.55",1,4615.384615,
0x1183110166f9c57572ea63021f527f828187d62d,"13,355.67",1,4615.384615,
0x35cedf05a11ea372cfa1c85e711602a4dd4e56c5,"13,280.12",1,4615.384615,
0x925fe4ad1f47827ff6314c6fdf9b3b7bfed52553,"13,212.17",1,4615.384615,
0xfe9ca70441b4751a786b643b0dbc0c64d3c2c221,"13,210.90",1,4615.384615,
0x9ca8e0cc75a4c6039cbbf30dbb469be843dcbbec,"13,152.52",1,4615.384615,
0x92879349d6d890c00d97e7994031c48b297538f4,"13,145.46",1,4615.384615,
0x8f299fe28d12817055afadf80871f378ba8030bb,"13,124.55",1,4615.384615,
0xddb503e424d824e7319b57342b54613232bf747d,"13,060.55",1,4615.384615,
0xa3e525f573668bed0fc2484084d1505189ee3aa3,"13,017.57",1,4615.384615,
0xcb12fc128316269905fcb15d2a6faf8b8342fd95,"12,980.53",1,4615.384615,
0x85baa5df48570fb528b106ea8b08c548a1902612,"12,972.00",1,4615.384615,
0x3cc1f48c2d7e761dcb3064d0e2fb8ebf8ba437dc,"12,918.66",1,4615.384615,
0x0dfeeffa6ade70d0650140caa9ab414942524c4c,"12,843.62",1,4615.384615,
0xbd48394433959ca28c1bf0b69663a20651f6490e,"12,842.30",1,4615.384615,
0x2c21f65ef52d69a5615f5fb0df24a1c9a88a637d,"12,807.14",1,4615.384615,
0x774e0e2c5c7798b78660f3a577feebc824f22f43,"12,757.44",1,4615.384615,
0x81b16d34e35f638f388979458944685988a48aea,"12,753.02",1,4615.384615,
0x62cd18dc2eac6f4e7e710a909b69a8f1d80a822b,"12,723.33",1,4615.384615,
0x0e811d7216562ea1f9dd4509e694515da7a7d19c,"12,706.67",1,4615.384615,
0x8c7dbd09d2bf886c285d1c61f2f72f5ede3b672a,"12,690.66",1,4615.384615,
0xcfdbd138e4567a922de33a158514250deab0521f,"12,537.54",1,4615.384615,
0xb501c8b8d5eac0799a16518f5f99331c7306c722,"12,268.26",1,4615.384615,
0x17a740f3989b262b561fad155d7cbb73b247804d,"12,218.97",1,4615.384615,
0x877dce849bc7cb0482103d6937c2a83d029f4a4b,"12,183.60",1,4615.384615,
0xc15f59cca21269e0b694dd8c08b38f4e87265b40,"12,125.00",1,4615.384615,
0x568a2862f1d6c329d9ee07c7878376c741dbe719,"12,077.44",1,4615.384615,
0x895df2d6a0a1e33c096d4415c863426576d34285,"11,899.10",1,4615.384615,
0xacb3929c945ef172ccb3cb16bfb114aad8f697d4,"11,891.05",1,4615.384615,
0xc4dc0012cafbe249ce9ef720e07e322ca75eda8e,"11,869.15",1,4615.384615,
0x66a88b4452c20e98e66e93b7efe2f6abfdce5064,"11,790.85",1,4615.384615,
0xc4aaec5b095e4e640fd3979063b544a8dd987cbe,"11,770.33",1,4615.384615,
0x32ddf5988eeacf80ff5e6ec6d841a4f8df85c05a,"11,755.41",1,4615.384615,
0xcc627a9ba13c8edc67a429405e0ceb2afca046a5,"11,693.97",1,4615.384615,
0xeb3c24add47aaa3ca1c182a31d5e4538bfcbc6b8,"11,640.05",1,4615.384615,
0x8baf5321ca89f212ad694bcbe95485838c7a658b,"11,640.00",1,4615.384615,
0x9354071444b43531e9558848c8ef6e5015862a93,"11,604.28",1,4615.384615,
0x3f2623e4a10368d9c66a64f7bb912d9224ac0b4f,"11,539.47",1,4615.384615,
0x3bc4003481daa40ad806c139b71c16f4dbd2c14a,"11,455.29",1,4615.384615,
0xdb701940d73582937d447f9cbd1bb4714f5782af,"11,443.32",1,4615.384615,
0x2c6c221d3761b46dd4d90f48c367fd47e207b38e,"11,432.28",1,4615.384615,
0xe324c065fb80dc96b61495c2508c061fa0ce04d5,"11,396.80",1,4615.384615,
0xf8656b16505491b1198016cd2fdde197c8d5ee34,"11,395.31",1,4615.384615,
0xd646cb16b49580e00f24cae4d025a579a2eeb3cb,"11,343.76",1,4615.384615,
0xfb4ea5b65e726d0bcb7a3e90bbdf658fa7bd2b32,"11,181.92",1,4615.384615,
0x09361a70c484a9bf0adce4673427d3fe0b07514f,"11,181.01",1,4615.384615,
0x6b720639253cd62b41045fbe5493833f20e18541,"11,134.88",1,4615.384615,
0xb91074ec58fcfd7ee222c36a5bcaefc5958e9191,"11,068.72",1,4615.384615,
0xd8ebf1c110d3c9ad6197a4c7a7d6e5f50f2b43cb,"11,041.15",1,4615.384615,
0xf1f6bef88c513f6e6246e4c89c41e3784fd315f6,"11,034.27",1,4615.384615,
0x37332b10fd3056a9a52d2208f5fa9b71bd77cc21,"11,009.45",1,4615.384615,
0xe19698f3e7b0b98c30c415e05098226472fc7632,"11,002.71",1,4615.384615,
0xdc9279c2a8d7b2cad813949262087fe6bbefd708,"10,981.02",1,4615.384615,
0x766c1b0c54e2361df54b395778ee650cb5cbc030,"10,963.82",1,4615.384615,
0x7aec49cb2e8e41f7b92f97379945a84802ee1f4f,"10,928.74",1,4615.384615,
0xaa6f6b9b19e52568231ecece1b99b31ecb0c4b22,"10,892.50",1,4615.384615,
0xf4aee163db3eb4725e6ef64d6729cd2b39132ddd,"10,849.91",1,4615.384615,
0xe9c30ac3649246584d60c765595f1d23a3442bbd,"10,799.43",1,4615.384615,
0xbb09672f652fefb8aec4943149689113246e561a,"10,751.66",1,4615.384615,
0x8508d6b4a0181cb37e590817ead0c5d507a2babb,"10,627.82",1,4615.384615,
0x66912192fb99d8d056a6d56f182e3d1f1a7a0559,"10,515.04",1,4615.384615,
0xd3b09cb9d5b32669f7687f6004ab279d52f7f34b,"10,504.53",1,4615.384615,
0xcdaf90d67f3b6b0499f6455c1dc2a795c3efff81,"10,497.92",1,4615.384615,
0x1e096805b5ed0ac5595c5b020eee50a176906125,"10,497.88",1,4615.384615,
0xcedd0bbda24292d7cd0e1141e2522a1d392b90ab,"10,453.69",1,4615.384615,
0xa42647baf842cd6c5f3719f1a86d9cae71fb8929,"10,408.10",1,4615.384615,
0x49dbc4e309612788eb84bdf4ade6c3b04a7b83ef,"10,339.52",1,4615.384615,
0x2cc05ee74ee0fe6d50503e581e049a4b5240fc2b,"10,306.49",1,4615.384615,
0x4807960725e2dc5204c64c32ab655eff7f70c3e0,"10,275.57",1,4615.384615,
0x074b9e8abb64ebadfd66d33f27ec4daa9f244adc,"10,242.64",1,4615.384615,
0x3c0467c71d788961091af20153c1b924759e7056,"10,221.96",1,4615.384615,
0x46497de44028d4e56639615cc4142ee8f8c4454c,"10,161.95",1,4615.384615,
0x0e26e750fe88ba9a2bc123373000f74bea5219a0,"10,150.72",1,4615.384615,
0xd3ddda0ee51bd7f616add19a0494d7c45b901dba,"10,120.74",1,4615.384615,
0xf89dfc8d07c4a1113424881c03fe6f3a48d7aa89,"10,106.28",1,4615.384615,
0x1b6b1f2fe36daad6545ed8f741839c3674428809,"10,086.53",1,4615.384615,
0x1d83958808f7970380af9c6b8daff6831c75e099,"10,081.53",1,4615.384615,
0xca5f3665f27baa0967c055db45713dab1be1c23d,"10,057.31",1,4615.384615,
0x5d4300cb563a9795380f36654b8132bd4e901bac,"10,055.49",1,4615.384615,
0x2c8a48ab61b0f5c6d645ae5b197a658f50c3c4ed,"10,013.88",1,4615.384615,
0xe4728a065afe20e4eb9ff9f85a93e487ea22822e,"10,004.69",1,4615.384615,
0x31536bde3df5b067081940a67484f36317427466,"9,998.20",1,4615.384615,
0x29e9d9bb916c943db9b5e33d7ad4985371e1376a,"9,981.17",1,4615.384615,
0x152028329fd4b54b5ed0360eabddbee9cee092ce,"9,909.38",1,4615.384615,
0x90527768a4a8c1c4adda3a3c38da87219ad23e19,"9,859.20",1,4615.384615,
0x77901688cfe699710835932c3efc0054f824e527,"9,843.31",1,4615.384615,
0xb9cd07258668a5ccb987bfbaf2233f6a7e251c64,"9,843.12",1,4615.384615,
0xbe37dc6b3f941c5da99e39425c35f9000c5c37a8,"9,838.77",1,4615.384615,
0xa9af6a86d1d22abeb85ffc06f02ab962e75b6b89,"9,806.16",1,4615.384615,
0xa08b6ffea834ff56d528a890126426b20c1ab639,"9,785.13",1,4615.384615,
0x8bb3679b441098a3c1878914afd4034eee88b747,"9,773.67",1,4615.384615,
0xa68319606dbc571273a7a341151d628c393107bd,"9,700.00",1,4615.384615,
0x77a0256d29dcaa5b23612bd92db8c555a643fd0c,"9,700.00",1,4615.384615,
0x62ea38c04276953263e1d47851a39c013efb5c5b,"9,695.19",1,4615.384615,
0xacd7b4f134b395e9d5cc016dd166b17cc756cd0e,"9,687.80",1,4615.384615,
0x67ffd350543c9a0aaec794bb7888efe89e098721,"9,678.64",1,4615.384615,
0x02d1cf57a0f70a1593798ca84de9abbb7586364e,"9,616.29",1,4615.384615,
0x8ea6be36261f662913f1cf1789d182996d58c3a0,"9,578.76",1,4615.384615,
0xd427d503a05fb0e6b2ee74037eefc1e5d8d29c40,"9,527.51",1,4615.384615,
0x0c75e77d4c6564099eba2c03a3e4d02ced216866,"9,345.80",1,4615.384615,
0xbf48427ccf24489ff97077be470d38760447468f,"9,337.45",1,4615.384615,
0x53e0eda403691a69d050705c887b167bb47f31a5,"9,260.87",1,4615.384615,
0x521c38ca39799a89a4a2c3319720801158031d2d,"9,222.69",1,4615.384615,
0xd60d93ccd511df0d0717a4565a5bcf54893d0cf4,"9,184.19",1,4615.384615,
0x9e790baf70de84130d0db66f4c3532e7f69a66a8,"9,164.79",1,4615.384615,
0xddb8dcb867af35efd7bc7ea4da1cb260a7826ce1,"9,129.18",1,4615.384615,
0x0cca8507cb19a868a8f6e55dbe69ec9986c2491e,"9,111.43",1,4615.384615,
0xae592f671b15d30c8796ef49fbc02506d1f8df5e,"9,082.66",1,4615.384615,
0xa8df25c1a2425c8dfa00cff6ab7c894fcd47974c,"9,043.00",1,4615.384615,
0xebca9ef195e7a3caa35d1c7dc5de32380b0d986a,"9,032.32",1,4615.384615,
0xc17f468d80d6abb6fea1a03bd2d817f5f8b50b2c,"9,016.16",1,4615.384615,
0xbc9cfc2b994105f9d661b4b763b9e25af45b4091,"8,958.27",1,4615.384615,
0xec9dca52ef8087a8abc0d6ace3c0a3678137bc2c,"8,771.27",1,4615.384615,
0x9d807058d29bc9ae1736e6df649d44a5989d830a,"8,759.83",1,4615.384615,
0xaf5a9f1818828c4d584bd270d3b0e0c0ce8c0022,"8,743.49",1,4615.384615,
0x6b1f19ca94bca9002d9475850cded59ff35ba6c9,"8,691.99",1,4615.384615,
0x34649e963bc5c93c47568c4a31837b6474f965ed,"8,688.05",1,4615.384615,
0xb82e5027a87709ee00296ff70bf5b2e9c8b58c84,"8,651.86",1,4615.384615,
0x020b93583003e88f05e8c598d08640772e1b5819,"8,648.52",1,4615.384615,
0x476eed457fb49d9a2dd6189f54d669cd60ed29d9,"8,576.30",1,4615.384615,
0xcffc86dbd2ee8d54fe8538da9afde959ea0e9aaf,"8,532.16",1,4615.384615,
0xc60d6e8a56ece40804a21b8f45afaee82ea91eb6,"8,466.21",1,4615.384615,
0x6beda786d92a2cef3e734a812c31becc8635befd,"8,351.70",1,4615.384615,
0xb67b7f4732203ab65027eaf36f93cfbd48c3a74a,"8,327.47",1,4615.384615,
0x0c7855bd36d7f62329397ce6db95c0e494db02f7,"8,313.53",1,4615.384615,
0x3915313fad074a0909626418415b4b46300c1bc7,"8,297.97",1,4615.384615,
0x0ab02d0fdda69efbdf302ab94c28dad1cb5956d8,"8,280.32",1,4615.384615,
0xe8aad7ea6ec49db98655690f2d9f7500f3cf49b7,"8,257.61",1,4615.384615,
0x50b684948ae030ac5bb3a205574b68699886d0ea,"8,245.00",1,4615.384615,
0xd31edabec4b6fe07f963c1ea14465cf0635eb612,"8,243.47",1,4615.384615,
0x8be93a41d0213285c454eff3b627cc13e32b08c9,"8,207.68",1,4615.384615,
0xb6d3c464f2162e0f60e745b6bcc7dea5dc637c64,"8,202.79",1,4615.384615,
0xcf4fbd4827046e81edc21084300b6c5ca013c9dd,"8,137.65",1,4615.384615,
0x8858c63667bf9fa86ac54c9cc119a650fcb1c094,"8,057.22",1,4615.384615,
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,"8,037.37",1,4615.384615,
0x9202082c4f32971315e199c235130ad528042b23,"8,035.01",1,4615.384615,
0xecc14bfa15b3f99340e0c9871d76b5cfe9b2bbfd,"8,007.16",1,4615.384615,
0x487718e7cb24e13e2fcc1c5f6e1f641bbd94545a,"8,000.02",1,4615.384615,
0x61815fb19634661a80e0f1a9c8bc5b6cb3eab20b,"7,987.81",1,4615.384615,
0x872f5dd898e5c8b01d17a4a8a9205b88c3dc5fbc,"7,972.00",1,4615.384615,
0x0761eac65003d984d27d7d9457a5ea927a434d0d,"7,960.33",1,4615.384615,
0x19a262abf70a1ebe8abb4229a185009edbec65d5,"7,927.03",1,4615.384615,
0x4b411bc3266a1e9976432ca2d6dc40f2ba18c87e,"7,902.91",1,4615.384615,
0xd43bba96d666ffcbeee8ed28382c88e7907b9830,"7,839.01",1,4615.384615,
0x8840320aab84d069fee6f139c7b150730c1081e0,"7,815.41",1,4615.384615,
0x891c58b9a3a2eeda35bd48cde3bd5ec5bc8f7594,"7,781.80",1,4615.384615,
0x31e1b5b48fe4b62a5f2d6ebe033c7ec12d071767,"7,777.93",1,4615.384615,
0x125f230214f37dd59dd77566136844181e6648d7,"7,762.29",1,4615.384615,
0xdaf216df37f87a5453f03fdfabad2d7dfe501662,"7,717.09",1,4615.384615,
0x6642ffdc7826a0d92449262c63857762ffb9202b,"7,710.19",1,4615.384615,
0xbb5279071b6e3a11f381c02f841075133aa5bf9f,"7,709.38",1,4615.384615,
0x5110d388a252fabddf5feec1718164308607700c,"7,655.02",1,4615.384615,
0xadc3381663cab5dff1c4f041e5fbb2e3fdcddf64,"7,645.44",1,4615.384615,
0x8dc86b4ef04fb4175ea9c89ba9e2a9a47e3b8646,"7,574.64",1,4615.384615,
0x8fdd879951e2b9706e0ca659d657eb7053001898,"7,568.21",1,4615.384615,
0x1e630928d5bc3cb941f167054ff2d61e78ad557e,"7,553.86",1,4615.384615,
0xa81e8e93ac001078b063b76f95f0557f2f33c71b,"7,536.39",1,4615.384615,
0x75e17d28b1c4d56c558226729154238bfa492c19,"7,525.11",1,4615.384615,
0xb134925525234a887fca60b59ad564ea6e8baf3b,"7,521.38",1,4615.384615,
0x7fcfc082071ca383dd30e11858b484370eb78a87,"7,469.04",1,4615.384615,
0xa9aba990d6b99d2c02049611e5999830e0f5b721,"7,469.00",1,4615.384615,
0x3815ebe693fa52cef699ae389fa7b3162205b286,"7,443.24",1,4615.384615,
0xecfedf69ff487c0a673684af6161b5737ab83daf,"7,430.89",1,4615.384615,
0xa48fdc8364dc53eafe605764e2e09204d9d042d0,"7,320.59",1,4615.384615,
0xe9d6ec1fd61157e4c936809e5cd5f3403fc5a16d,"7,310.60",1,4615.384615,
0x2d3a4e0b8f6b65d3b1f40ab281f40c4ed4fb488f,"7,285.97",1,4615.384615,
0x131729c7da3695b5992822a644229ffe5d8cc6bf,"7,264.51",1,4615.384615,
0xffa3ad5c750aefdd215a05ad58d43d2f2c32cac7,"7,191.75",1,4615.384615,
0xd4fc60b48bdda231a6307607b66622f707dbbcb1,"7,049.92",1,4615.384615,
0xcacf077451368ea057ec6991d0688f89241b0baf,"7,034.79",1,4615.384615,
0x078b2c64b8d618fba8363b234a98d48b9dc2a154,"7,004.56",1,4615.384615,
0x067cd6167badf67f54e6fe6716513f5ea8323922,"6,981.99",1,4615.384615,
0x4588247d6750eb6a18082e187d318b822401b83c,"6,851.69",1,4615.384615,
0xc9c5874e2396fccd4cc18fb496e5a3897cb341ff,"6,847.36",1,4615.384615,
0x869fa090d40ba4336c7a846738205ea4ca86c99a,"6,801.03",1,4615.384615,
0x7fcb8c6dab3b6baf66f9e1833340dbef7601d5ed,"6,782.68",1,4615.384615,
0x80147f193be25896211aee17b3a9d3d3f43f95cd,"6,759.71",1,4615.384615,
0xf0f58291631909c1acced1cb7bce2d330689ac41,"6,757.69",1,4615.384615,
0x82dbba3542901e7b1462fd0e5eb1848c8290145d,"6,713.01",1,4615.384615,
0xba9ae2a9e2cc8b1d4feb76f170eb62c8bdc5ad19,"6,649.64",1,4615.384615,
0xaaad2a743766dac862eab81c5a4ca1ebe5db21f2,"6,649.64",1,4615.384615,
0xfd81297c9ee089be2745bc5b87626c9768b8f344,"6,633.78",1,4615.384615,
0x5f2eed23d8ce9d350f5bce571be68bacafd61123,"6,561.11",1,4615.384615,
0x5a32531e67fca6f06e20feb48e49991c8e679243,"6,555.98",1,4615.384615,
0xf29f8cf33ee7fed97adcdfb62148b5852cd2e6a3,"6,516.84",1,4615.384615,
0x588e153c6a0913b160c7c6d64b861bec59862734,"6,480.92",1,4615.384615,
0x5ca366097052f628000c5b6b1ce0e825feb961b1,"6,457.08",1,4615.384615,
0x128ef160b7d569d458c708eca23b8a24ca6e622d,"6,402.70",1,4615.384615,
0xc9594aca3d34f3a1aaf3a8a200c7f44b4b5f19c5,"6,394.91",1,4615.384615,
0x43712ccd50030f99f2cc839b1db3f2785c3c4f14,"6,381.16",1,4615.384615,
0x4b4c8c8be41f5474a20e43371625bdca9fd48f63,"6,350.09",1,4615.384615,
0xb834578d2f03967c35a58685ec75439b5b86e1c7,"6,297.38",1,4615.384615,
0x094730f2828dbd984bac57cd3e6244de84488198,"6,291.96",1,4615.384615,
0xb5e76ad44a67539c4b8a3f84cdc064fc3086508f,"6,275.55",1,4615.384615,
0xb1e0decf28f0c01232392a6799193929873ebc21,"6,275.44",1,4615.384615,
0x983a1f7ada6267f09508f547628030d5f6010452,"6,250.05",1,4615.384615,
0xa062264883caf70259a05ef046381d53136c5cd1,"6,235.41",1,4615.384615,
0x74d11601e301b2b565119a4b36b56ed603e2d97e,"6,226.39",1,4615.384615,
0xe7a292a15fb80a8476d60dbab0ed99a1d20f3311,"6,223.80",1,4615.384615,
0xef3e1133bc5210eef2217c44c982e3259ecb7143,"6,129.44",1,4615.384615,
0xacc03a8b655fc3d0ed1a9de5211dab6eb9313aac,"6,124.82",1,4615.384615,
0x33bf235d99c8cbcffe0eae8620271eecf6abe798,"6,066.75",1,4615.384615,
