addr,amount
0x6a30df0542905c1c29eb6020cd51b85c11f1591d,1
0x6b1fd5d876771b764d0131746df48c1054e37f73,1
0x6b8c8974dd878fcbbc6192edfc32715bb539f0c8,1
0x6c7580e2e8c613eeaa65e5e68eb2fc9aafff1592,1
0x702c95233ca8a60e1977b815ef2d6c724d2b785c,1
0x71cdc00491706dfe69bbd5b5f8d63e8878937578,1
0x7219d984688f2ddd1b00e0ad1351286df1c31f34,1
0x753952cd905687283bcd65bdf354908f65882993,1
0x75bd797761801ee681ceb7cd19a28395d52f4db1,1
0x777b58ebd0754b19d22cc77339c99d05324e5597,1
0x78c0804214a965f537b1f01489cd6ff03510ef0b,1
0x79400e65009ef0703be28fe6ab259d8d97eedbcd,1
0x7b05e2b822cb9540d336e03df6e76e8012491009,1
0x7b2096b8da49f0e1b883a107838af797f43a02a3,1
0x7b9d37372b005a0a82041f47a9c4c25b8c50842c,1
0x7d9db15ac7fdc585f1263b28568249147ad27134,1
0x7e878e7d50e54ff4d3de8c1e20af956e2f3a5f86,1
0x800f2451613c42019e484a6ae19145b7c5c3e019,1
0x81ab72d9dfcb7ad0fd5735e1a053e34689de4ba0,1
0x847c1b4f34e93d2ae81b9d099c3e52f53d9abea2,1
0x847f72daf8734c67ba3ee8a854996bebb72f4238,1
0x874d7be6cdd3f482b2275e3d5439633112b2dd3b,1
0x87b2dc356091c794490cbbf661384c7e6343ea61,1
0x8d1544f93923126b7f6d84f5bcf11856fee57fb6,1
0x8f4359d1c2166452b5e7a02742d6fe9ca5448fde,1
0x903b3376fbabb2bbe24187abb6ef738f3321f795,1
0x91f1b4d7543f4e4525628765e883967facd25958,1
0x9228f6ab228b37b0e3935a446331698662ed0924,1
0x92dc867c679d7e088025f505b5bd048d81cad24e,1
0x940634350a5e6c7ff0718c1616f60be7beb85126,1
0x9453a90e1508991c36a66acdc44cee7852fb16b4,1
0x950c78ab8926cd9b505ca71d3705d40818a0b3f5,1
0x95f3ffd8bbddb35e35e08d95301df518ebbbefc6,1
0x962cf40307c6aeb5e0209507e16440019547ab6b,1
0x966db4f86b0fc4108e3af2275dfcc23917ce9016,1
0x9686ef5e52e51fa6c8bbfaccb2ff6b958c4625a9,1
0x9699ca29b2a70c5f7c2e0cd3f173cd7a4c75202e,1
0x975d368a9a2bc2028eec2b08e8f6456389288aba,1
0x97907f61c1a848fc44d9a1e74194dad979089541,1
0x97c0259fc0dbcab67621d9a4165f166412380b52,1
0x99c952657bce895c2555437c0ce3a59a7ba5823b,1
0x9a943007a66795d98dc6587eb2a32b8925751494,1
0x9c2ebe0a95239c6aecacf5c28dac15b507262e65,1
0x9c730de69beed4bad38203a970972a3f629f1ae5,1
0x9cc822767b3f5d1d7d20aefa8ae8a0de2a58e28c,1
0x9d7d2a1a77350d05d6d8b8e6f38f5cba2db2baa0,1
0xa036e354f3e77603ff662544e2f48c7c99267a9b,1
0xa06bbc7ff6df8e32b1e615977d9188ff67917da2,1
0xa1b4970927b8021cebe07783f6f898e3f520fa46,1
0xa28bc88b9501a31d85ff8163f2715647b48618b1,1
0xa3f0bf51a33a20e75dcf1e29ee1e18a720bbcacf,1
0xa5b1575d0256ef3cca77d946a4832744e88a81ea,1
0xa8129913f7961fc3c62325fea1490eca51b81a71,1
0xaae159043315dad76ba431c970e6ee6ace1458aa,1
0xabea412011c1b9590b1dca41fc290012a06e2d0e,1
0xac4f3de63ebc885619c4f3236667d2639cd135a8,1
0xada768ffc1071ea4d566896da29565dbef6d3917,1
0xb0bdbeedc3663f8d8fa4bd74be1679aa4d44bcf1,1
0xb1c4fd2350111728c0eea313fe13dc046fe8af01,1
0xb25d71a33555db81e1f374bdc935d85520d43a0f,1
0xb2d3917d7c235b5c596d4b6b07794f4c917a4c5a,1
0xb4242818e5ca3d5e14e01a2f41ae02ce5974dbb9,1
0xb457cbdcdef14740e92f487ba1cfcd954cd117e1,1
0xb505afad70bf533ac5dcf94c9ef9a7437a4d17d7,1
0xb56caee9aa62f7a9c1ec499299a5f3736fe51dfa,1
0xb855b762d9616235514f833af7b7eeb7b41a4ced,1
0xb88b6c6a030bc11d5c680756826f446524571d54,1
0xb982446bafdc8fb88b22e13a365c8583948b2ebc,1
0xbac44851587e68495f6bf2f91bd8260234d6bcbb,1
0xbbd63189917417116852cd2101d670305d1474fc,1
0xbbe07d947457127e0275c85f67a0846fd0685dd8,1
0xbd5d007a4f378bd231a82d903796b63eac4f4b9b,1
0xbddbb38b5248b5ced6e6a7ae185e02346270c1bf,1
0xbdf3c95908135c9e54928bfa440c2c808a244fa9,1
0xbe34657fa5809b4e6deb2676a7a7e42df45f1d16,1
0xbe8de7afe1ee8dcf460760f3ba486942b51be0b6,1
0xbee1f7e369b3271088ed58bf225df13cd96d32d5,1
0xbf1fe3ec5fbfa6d95f8916091d6e0d80d7393751,1
0xc044de7f0f2001ac5ba0d9cb2d10201c05f88402,1
0xc0a644aaaabbf5cddfcb76d15922e80edf83c9a0,1
0xc0d314890fe43c3a32e11be9f785d774e6ce3eea,1
0xc2e0ccf9f141e67cff6ba8fad0a0c57ce8afeaae,1
0xc328753fe9cef8ec1715317e1f855976f4b5d44f,1
0xc49af07cb3efe547d2122c25e5e3889c547e3adc,1
0xc58a8136ac11a30ee1e15b2697f7e7a30d1da48e,1
0xc6bbf4affb628b0263a910fc00c462d36fc65beb,1
0xc6d7e36da92c52ed89219403224d63c73815d4be,1
0xcc1baec96e501a15d2c3e5563164be17a20d7609,1
0xcc48857242141cc7f4f8555f8a3d5bed03556c19,1
0xce24756a9c6f2b496aeb39af0f9b41712c97b400,1
0xce75646bc247cc21d9e35175376bc67c7abd740b,1
0xcec0fe138495298f93049de621dc953fe612c79f,1
0xcf115a27b579331558ddd9783656985dda59cc2e,1
0xcf5cf9744781f6098782d1a642dda2499d41dffa,1
0xcfd7250f7acb9ed01b618fa5adb8ec6fbe8d8f05,1
0xd2b775f4368170bca47dc285e56e199d74acbf23,1
0xd327d6a95774335adb7115dad4184bbbaaa0d652,1
0xd485dc1b7ec75e0476c9c7491aa4bbecc25beb2f,1
0xd4903eba74fadc3ce565e465b9b21e2df8085404,1
0xd6cf3792dfafee23239d224e5fd563618bdb953d,1
0xda035d4e5dfa3defa9cd5a57d5c2e41b1546a1d2,1
0xdccbaf348b76336fd5cc122c706880ec4b12c9c0,1
0xdd8b050c7d7a2706efd2e17efa76afeb9a66f2bf,1
0xdead7c4a317c2c5b90ad3d3f4fbde992df5222b4,1
0xe054a893b8c1e81fe23c0e718c13949096ce2131,1
0xe094dfb6a4a400c4f9aece6f08e08539f2140d94,1
0xe0f921cdf244b377d2ab2735f1e90e9d0a6620bd,1
0xe1de31587d1c52199f804eaded4b59da50c51611,1
0xe40f00b3f3c56a6e2f2cd7b92831f31be60a3fd2,1
0xe478fce8854534c05e7c0ca1f071c05faf69f2c8,1
0xe83b8d151209a57bf607238df479ff4e1ded8185,1
0xe8803da8c00f497d25c7bba5c7b28f7bd16cf8ef,1
0xeb6ea0ec7d14a2ba435be4fba9074af2b79b33a5,1
0xebf87396267a4829b3a1a3edb400246a9be07723,1
0xed23624fabe2c161141cbe1e0390e85d135f5a54,1
0xed3374b8d159b7bf191ef5a814a97cfc508a9b39,1
0xede8d6253416cabd6ef7b37278e1415e6f011617,1
0xee2837862739bb329c5eadc11bac15c531d131a0,1
0xefd23e9c05f7f19247b0cd48cb1b5dfc30e1dffd,1
0xf1475ae2a971004f0566a083fbe8fc9349abf8d5,1
0xf416224ac00d66754ceb11b383e663792c267878,1
0xf53ed94f5fb975a5be7eb26a3fe6912057ff225a,1
0xf692ef29330301cc47b9cf456ba76e13d434a0f5,1
0xf6abefe7d218009d8e8ec9772943f639b88a1522,1
0xf7fe3192370c12c08f41a3b2e013f853b64f68f2,1
0xf896e426615e44a2610f4c3d5343b63b557e11e2,1
0xfa35f69a6dd9ef80af40661743be519e30fbf406,1
0xfaded1038e430c866ae93d6b61da8edd4b28f067,1
0xfb7a882a4f7884a0950d1c57883108ddc23dada9,1
0xfbf0468ae71f57b952b08d8cf9b6fc1850171509,1
0xfbf1cb343627ad0071630a6683262fda5dd81e2e,1
0xfc0b070c8cbc6802340646b781b4955b7e9b9e0a,1
0xfc1a87be3a3f94f4e55b64bc0acc2af30b42c9d2,1
0xfe1dceb35072a28af1704dae152764cf0649566e,1
